CODIGO,nombre,CATEGORIA,FECHA_INSTALACION,altitud,latitud,longitud,FECHA_SUSPENSION,ENTIDAD
16027250,Z-4 [16027250],Limnimétrica,1980-10-15 00:00:00,114.0,8.08333333,-72.55,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16027260,Z-5 [16027260],Limnimétrica,1980-10-15 00:00:00,113.0,8.1,-72.53333332999999,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16027280,ASTILLEROS - AUT [16027280],Limnigráfica,1992-09-15 00:00:00,140.0,8.10527778,-72.58138889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16027290,PTE JULIO  [16027290],Limnimétrica,2005-08-15 00:00:00,894.0,7.63947222,-72.80861111,,CORPORACION AUTONOMA REGIONAL DE LA FRONTERA NORORIENTAL - CORPONOR
16027300,PUENTE CAPIRA - AUT [16027300],Limnigráfica,2004-11-15 00:00:00,1320.0,7.5371944399999995,-72.77113889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16027310,TERMOTASAJERO - AUT [16027310],Limnigráfica,2004-10-15 00:00:00,255.0,7.83333333,-72.63333333,2010-09-29 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16030030,CAMPO TRES [16030030],Pluviométrica,1973-04-15 00:00:00,40.0,8.51494444,-72.69744444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16030040,PRADERA LA [16030040],Pluviométrica,1973-03-15 00:00:00,210.0,8.383333330000001,-72.93333333,1982-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16030050,MERCEDES LAS [16030050],Pluviométrica,1973-03-15 00:00:00,273.0,8.29761111,-72.88361111,2018-07-13 12:09:01,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16030060,SAN GIL [16030060],Pluviométrica,1973-03-15 00:00:00,480.0,8.22444444,-72.85805556000001,2018-07-13 12:09:22,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16030070,CONC AGRICOLA  [16030070],Pluviométrica,1967-01-15 00:00:00,1450.0,7.9666666699999995,-72.81666666999999,,FEDERACION NACIONAL DE CAFETEROS
16030080,LOURDES [16030080],Pluviométrica,1973-03-15 00:00:00,1200.0,7.9502777799999995,-72.8325,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16030090,VILLA CARO [16030090],Pluviométrica,1973-08-15 00:00:00,1490.0,7.91472222,-72.98,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16030100,SAN JUAN [16030100],Pluviométrica,1973-10-15 00:00:00,2240.0,8.02527778,-73.01861111000001,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16030110,PETROLEA  [16030110],Pluviométrica,1934-03-15 00:00:00,60.0,8.383333330000001,-72.65,1966-07-15 00:00:00,ESTACIONES PARTICULARES
16030120,SARDINATA [16030120],Pluviométrica,1958-02-15 00:00:00,320.0,8.1,-72.8,1972-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16030130,JORDAN EL [16030130],Pluviométrica,1982-12-15 00:00:00,275.0,8.36666667,-72.9,2009-08-10 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16030140,DIVISIONES [16030140],Pluviométrica,1983-12-15 00:00:00,100.0,8.34277778,-72.69361111,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16030150,LIBERTAD LA [16030150],Pluviométrica,1983-12-15 00:00:00,90.0,8.32777778,-72.64638889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16035010,TIBU [16035010],Pluviométrica,1940-01-15 00:00:00,50.0,8.63833333,-72.72666667,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16035020,PETROLEA [16035020],Climática Ordinaria,1973-04-15 00:00:00,62.0,8.468611110000001,-72.57944444,2014-08-28 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16035030,SARDINATA [16035030],Pluviométrica,1973-03-15 00:00:00,320.0,8.07666667,-72.80305556,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16035040,ESTANCIA LA [16035040],Climática Ordinaria,1983-09-15 00:00:00,140.0,8.33333333,-72.65,1985-04-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16035050,VALERA LA [16035050],Climática Ordinaria,1987-03-15 00:00:00,140.0,8.36666667,-72.58333332999999,1990-10-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16035501,SARDINATA  - AUT  [16035501],Climática Principal,2013-05-17 19:00:00,1509.0,8.15116944,-72.86776667,2019-08-21 07:04:46,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE
16037010,CAMPO TRES [16037010],Limnigráfica,1972-08-15 00:00:00,50.0,8.5175,-72.69805556,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16037020,CAMPO DOS [16037020],Limnigráfica,1972-08-15 00:00:00,50.0,8.48805556,-72.63111111,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16037030,PUENTE SARDINATA - AUT [16037030],Limnigráfica,1973-03-15 00:00:00,245.0,8.103611110000001,-72.79472222000001,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16037040,CAMPO SEIS [16037040],Limnimétrica,1973-04-15 00:00:00,70.0,8.601111110000002,-72.80861111,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16037050,PUENTE SAN MIGUEL [16037050],Limnigráfica,1983-09-15 00:00:00,75.0,8.36830556,-72.58611111,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16037060,TAMBORES [16037060],Limnigráfica,1983-09-15 00:00:00,80.0,8.36666667,-72.68333333,1987-03-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16040010,ALTO EL VENADO [16040010],Pluviométrica,1973-08-15 00:00:00,1920.0,8.088888890000002,-73.07083333,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16040020,MESA RICA [16040020],Pluviométrica,1974-06-15 00:00:00,1900.0,8.283333330000001,-73.1,2004-12-31 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16040030,ASPASICA [16040030],Pluviométrica,1960-03-15 00:00:00,1620.0,8.283333330000001,-73.2,1973-08-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16040040,CINCHO EL [16040040],Pluviométrica,1984-05-15 00:00:00,1150.0,8.25,-73.05,1999-06-22 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16040050,LA MARIA - AUT [16040050],Climática Principal,1985-02-15 00:00:00,1927.0,7.93485,-73.21358,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16040110,TEJA LA  [16040110],Pluviométrica,1950-04-15 00:00:00,1300.0,8.283333330000001,-73.25,,ESTACIONES PARTICULARES
16045020,EL TARRA [16045020],Climática Ordinaria,2014-08-28 00:00:00,180.0,8.58861111,-73.08111111000001,2018-06-19 10:30:05,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047010,PUENTE ABREGO - AUT [16047010],Limnigráfica,1971-10-15 00:00:00,1430.0,8.043333330000001,-73.08305556,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047020,PUENTE TARRA [16047020],Limnimétrica,1971-11-15 00:00:00,140.0,8.58861111,-73.08111111000001,2014-06-18 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047030,CINCHO EL [16047030],Limnigráfica,1980-08-15 00:00:00,190.0,8.23333333,-73.05,2004-12-03 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047040,CANAL 01-15 R4 KO [16047040],Limnimétrica,1980-09-15 00:00:00,1411.0,8.05,-73.21666667,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047050,CANAL 02-07 KO [16047050],Limnimétrica,1980-10-15 00:00:00,1200.0,8.06666667,-73.2,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047060,RIO FRIO K6+520-1 [16047060],Limnimétrica,1980-10-15 00:00:00,1410.0,8.06666667,-73.21666667,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047070,CANAL RIO FRIO BOC [16047070],Limnimétrica,1980-09-15 00:00:00,1410.0,8.033333330000001,-73.21666667,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047080,CANAL 01-06 R1 KO [16047080],Limnimétrica,1980-09-15 00:00:00,1412.0,8.05,-73.21666667,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047090,RIO FRIO K3+340-1 [16047090],Limnimétrica,1980-09-15 00:00:00,1411.0,8.05,-73.21666667,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047100,RIO FRIO K2+290-1 [16047100],Limnimétrica,1980-09-15 00:00:00,1412.0,8.05,-73.21666667,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047110,BOCATOMA OROQUE [16047110],Limnimétrica,1980-10-15 00:00:00,1412.0,8.05,-73.18333333,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047120,RIO FRIO K3+440-2 [16047120],Limnimétrica,1980-09-15 00:00:00,1411.0,8.05,-73.21666667,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047130,RIO FRIO K1+130-2 [16047130],Limnimétrica,1980-09-15 00:00:00,1413.0,8.033333330000001,-73.21666667,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047140,RIO FRIO K4+050-1 [16047140],Limnimétrica,1980-09-15 00:00:00,1411.0,8.08333333,-73.21666667,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047150,RIO FRIO K1+030-1 [16047150],Limnimétrica,1980-09-15 00:00:00,1412.0,8.033333330000001,-73.21666667,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16047160,RIO FRIO K6+650-2 [16047160],Limnimétrica,1980-10-15 00:00:00,1410.0,8.06666667,-73.21666667,1990-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050010,COBRE EL [16050010],Pluviométrica,1973-10-15 00:00:00,1150.0,8.6,-73.31666666999999,1988-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050020,QUINCE LETRAS [16050020],Pluviométrica,1973-10-15 00:00:00,360.0,8.53805556,-73.24444444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050030,VEGA LA  [16050030],Pluviométrica,1965-01-15 00:00:00,1000.0,8.46666667,-73.33333332999999,,FEDERACION NACIONAL DE CAFETEROS
16050040,ESTRELLA LA  [16050040],Pluviométrica,1965-01-15 00:00:00,1000.0,8.46666667,-73.33333332999999,,FEDERACION NACIONAL DE CAFETEROS
16050050,OCANA [16050050],Pluviométrica,1971-05-15 00:00:00,1220.0,8.23333333,-73.36666667,1983-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050060,RIO DE ORO [16050060],Pluviométrica,1976-08-15 00:00:00,1200.0,8.293055559999999,-73.38833333,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050070,CANTINA LA [16050070],Pluviométrica,1960-06-15 00:00:00,1250.0,8.166666670000001,-73.3,1971-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050080,LAGUNA LA  [16050080],Pluviométrica,1982-05-15 00:00:00,1250.0,8.533333330000001,-73.3,,FEDERACION NACIONAL DE CAFETEROS
16050090,TEJA LA [16050090],Pluviométrica,1976-10-15 00:00:00,1300.0,8.05,-73.23333333,2002-04-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050100,EL CHORRO [16050100],Pluviométrica,1968-05-15 00:00:00,1498.0,8.01747222,-73.18375,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050120,BOCATOMA RIO FRIO [16050120],Pluviométrica,1966-08-15 00:00:00,1700.0,8.036416670000001,-73.21927778,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050130,CAMPANARIO EL [16050130],Pluviométrica,1965-01-15 00:00:00,1800.0,8.00472222,-73.23444443999999,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050140,JURISDICCIONES [16050140],Pluviográfica,1976-10-15 00:00:00,3850.0,7.85,-73.23333333,1988-08-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050160,LLANO SUAREZ [16050160],Pluviométrica,1976-10-15 00:00:00,1650.0,8.05,-73.23333333,2002-04-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050170,BROTARE [16050170],Pluviométrica,1960-06-15 00:00:00,1545.0,8.400555559999999,-73.42333332999999,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050180,DEFENSA CIVIL [16050180],Pluviométrica,1980-10-15 00:00:00,1210.0,8.25,-73.36666667,1995-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050190,TEORAMA [16050190],Pluviométrica,1959-10-15 00:00:00,160.0,8.43333333,-73.3,1973-08-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050200,SOLEDAD LA RIO FRI  [16050200],Pluviométrica,1943-11-15 00:00:00,1850.0,8.08333333,-73.25,1967-09-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
16050210,HIPILANDIA HDA  [16050210],Pluviométrica,1960-01-15 00:00:00,1851.0,8.3,-73.38333333,1961-03-15 00:00:00,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS)
16050220,MOTILANDIA  [16050220],Pluviométrica,1961-03-15 00:00:00,200.0,8.7,-73.01666666999999,1968-09-15 00:00:00,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS)
16050230,DELICIAS LAS  [16050230],Pluviométrica,1967-03-15 00:00:00,1800.0,8.08333333,-73.2,1967-09-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
16050240,PALACIO EL [16050240],Pluviométrica,1984-03-15 00:00:00,1280.0,8.610333330000001,-73.35113889,2014-08-28 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050250,TEORAMA [16050250],Pluviométrica,1933-06-15 00:00:00,1160.0,8.44222222,-73.28527778,1958-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050260,MONTECITOS [16050260],Pluviométrica,1985-02-15 00:00:00,1400.0,8.19833333,-73.24611111,2009-08-10 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050270,LAGUNA LA [16050270],Pluviométrica,1985-03-15 00:00:00,1500.0,8.33333333,-73.35,2002-04-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050290,MARAVILLA  LA [16050290],Pluviométrica,2009-08-10 00:00:00,1650.0,8.40777778,-73.21361111,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16055010,AEROPUERTO AGUAS CLARAS [16055010],Climática Principal,1973-03-15 00:00:00,1435.0,8.31527778,-73.3575,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16055020,TEORAMA [16055020],Climática Ordinaria,1973-08-15 00:00:00,1160.0,8.44222222,-73.28527778,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16055030,MARIA LA [16055030],Climática Ordinaria,1973-08-15 00:00:00,2140.0,7.91666667,-73.21666667,1978-08-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16055040,ABREGO CENTRO ADMO [16055040],Climática Principal,1969-07-15 00:00:00,1430.0,8.08722222,-73.22305556,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16055050,SANTA LUCIA [16055050],Climática Ordinaria,1973-08-15 00:00:00,2140.0,8.06666667,-73.23333333,2018-06-19 10:54:17,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16055060,PLAYA LA [16055060],Climática Ordinaria,1984-09-15 00:00:00,1500.0,8.2175,-73.235,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16055070,SOLEDAD LA  [16055070],Climática Ordinaria,1931-01-15 00:00:00,1394.0,8.08333333,-73.21666667,1958-12-15 00:00:00,MINISTERIO DE AGRICULTURA
16055080,MARAVILLA LA [16055080],Pluviográfica,1986-07-15 00:00:00,1650.0,8.40777778,-73.21361111,2009-08-10 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16055090,INSTITUCION AGRICOLA CONVENCION [16055090],Climática Principal,1990-08-14 19:00:00,176.0,8.47055556,-73.34388889,2019-08-20 10:38:32,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16055100,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER [16055100],Climática Ordinaria,1991-12-14 19:00:00,1150.0,8.23777778,-73.32222222,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16055110,GABRIEL M BARRIGA  [16055110],Meteorológica Especial,1991-01-15 00:00:00,1320.0,8.416666670000001,-73.33333332999999,,FEDERACION NACIONAL DE CAFETEROS
16055120,AGUAS DE LA VIRGEN  - AUT [16055120],Climática Principal,2006-08-09 00:00:00,1679.0,8.22769,-73.3975,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16055501,GABRIEL MARIA  - AUT  [16055501],Climática Principal,2013-05-19 19:00:00,1261.0,8.41249722,-73.33944167,,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE
1605700152,PALO GRANDE - AUT   [1605700152],Limnigráfica,2017-12-15 00:00:00,1087.0,8.29076111,-73.3045,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16057010,VEGAS LAS [16057010],Limnigráfica,1969-08-15 00:00:00,1420.0,8.0305,-73.21813889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16057020,MARCELITA [16057020],Limnigráfica,1971-02-15 00:00:00,1380.0,8.044166670000001,-73.19194444,2009-06-24 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16057030,LA CABANA - AUT [16057030],Limnigráfica,1971-10-15 00:00:00,1220.0,8.19780556,-73.31825,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16057040,QUINCE LETRAS - AUT [16057040],Limnigráfica,1971-11-15 00:00:00,360.0,8.541111110000001,-73.24611111,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16057050,SOLEDAD LA [16057050],Limnimétrica,1975-06-15 00:00:00,1460.0,8.05,-73.21666667,2002-04-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16057060,CAMPANARIO EL [16057060],Limnimétrica,1975-06-15 00:00:00,1440.0,8.016666670000001,-73.21666667,2002-04-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16057070,CABRERA LA [16057070],Limnimétrica,1976-06-15 00:00:00,1400.0,8.06666667,-73.23333333,2002-04-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16057080,PUENTE CAPIRA [16057080],Limnigráfica,2004-11-15 00:00:00,1320.0,7.5,-72.76666666999999,2008-05-23 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16057090,TERMOTASAJERO [16057090],Limnigráfica,2004-10-15 00:00:00,255.0,7.83333333,-72.63333333,2008-05-23 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16057100,VEGA DEL SILENCIO  [16057100],Limnimétrica,2005-08-15 00:00:00,1350.0,8.10175,-73.24027778,,CORPORACION AUTONOMA REGIONAL DE LA FRONTERA NORORIENTAL - CORPONOR
16057110,ACDTO OCAÑA BOCATOMA  [16057110],Limnimétrica,2006-07-02 00:00:00,1300.0,8.2,-73.35,,ESTACIONES PARTICULARES
16060010,CNO LA RAYA [16060010],Pluviométrica,1973-04-15 00:00:00,75.0,8.83472222,-72.79166667,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16067010,PUERTO BARCO-GABARRA - AUT [16067010],Limnigráfica,1969-08-15 00:00:00,19.0,9.003611110000001,-72.9,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16067020,CABLE EL [16067020],Limnigráfica,1976-08-15 00:00:00,110.0,8.67638889,-72.94972222000001,2001-04-20 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16070010,PUERTO BARCO [16070010],Pluviométrica,1973-04-15 00:00:00,50.0,8.99805556,-72.89694444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16070020,PISTA LA [16070020],Pluviométrica,1986-02-14 19:00:00,50.0,9.11666667,-72.86666667,2019-01-21 03:00:07,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16070030,HACHARIRA [16070030],Pluviométrica,1973-04-15 00:00:00,75.0,8.87583333,-72.98222222000001,2018-07-13 12:10:04,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16070040,ORU [16070040],Pluviométrica,1973-04-15 00:00:00,150.0,8.64111111,-72.90944444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
17010010,EMPOISLAS [17010010],Pluviográfica,1973-04-15 00:00:00,80.0,12.53975,-81.72024972000001,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
17010020,HOYO SOPLADOR [17010020],Pluviométrica,1986-04-15 00:00:00,2.0,12.481,-81.73044417,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
1701500133,RADIO SONDA SAN ANDRES ISLA - AUT [1701500133],Radio Sonda,2016-04-05 00:00:00,4.0,12.58861111,-81.70083306000001,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
1701500198,RNI_S/AND_01,Climática Principal,2015-07-01 00:00:00,36.0,12.53266694,-81.71858306,,"CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA"
17015010,AEROPUERTO SESQUICENTENARIO [17015010],Sinóptica Principal,1958-01-15 00:00:00,3.0,12.587849,-81.701117,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
17015020,AEROPUERTO SESQUICENTENARIO [17015020],Radio Sonda,2005-02-06 00:00:00,3.0,12.587849,-81.701117,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
17017001,JHONNY CAY  - AUT  [17017001],Limnigráfica,2012-08-06 00:00:00,0.0,12.59930556,-81.68936083,,INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSE BENITO VIVES DE ANDREIS
17017010,BITE [17017010],Limnigráfica,1973-07-15 00:00:00,3.0,12.56666667,-81.7,2022-09-14 09:51:07,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
17017020,SAN ANDRES [17017020],Limnigráfica,1991-10-15 00:00:00,1.0,12.52725,-81.72622194,2022-09-14 09:45:18,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
17019010,SAN ANDRES - AUT [17019010],Mareográfica,1996-12-15 00:00:00,1.0,12.556111110000002,-81.70338889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
17020020,PUEBLO VIEJO [17020020],Pluviométrica,1973-04-15 00:00:00,2.0,13.368611110000002,-81.37911082999999,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
17020030,SAN FELIPE [17020030],Pluviométrica,1973-04-15 00:00:00,12.0,13.35644444,-81.39144417,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
17020040,AGUA DULCE [17020040],Pluviométrica,1986-04-15 00:00:00,95.0,13.34377778,-81.38811082999999,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
17025020,AEROPUERTO EL EMBRUJO AUT [17025020],Sinóptica Principal,1973-01-15 00:00:00,7.0,13.3595,-81.35772193999999,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
17027010,BOWDON-EMBALSE [17027010],Limnimétrica,1973-04-15 00:00:00,3.0,13.36666667,-81.36666667,2022-09-14 10:33:57,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
